Latitude,Longitude,County,State,sale_price_sqr_foot,year,housing_units,gross_rent
40.69482412,-74.05839196,Hudson,NJ,,,,
40.69482412,-74.05522613,Hudson,NJ,,,,
40.69482412,-74.0520603,Hudson,NJ,,,,
40.69482412,-74.04889447,Hudson,NJ,,,,
40.69482412,-74.04572864,Hudson,NJ,,,,
40.69482412,-74.04256281,Hudson,NJ,,,,
40.69482412,-74.03939698,Hudson,NJ,,,,
40.69482412,-74.03623116,Hudson,NJ,,,,
40.69482412,-74.03306533,Hudson,NJ,,,,
40.69482412,-74.0298995,Hudson,NJ,,,,
40.69482412,-74.02673367,New York,NY,,,,
40.69482412,-74.02356784,New York,NY,,,,
40.69482412,-74.02040201,New York,NY,,,,
40.69482412,-74.01723618,New York,NY,,,,
40.69482412,-74.01407035,New York,NY,,,,
40.69482412,-74.01090452,New York,NY,,,,
40.69482412,-74.00773869,New York,NY,,,,
40.69482412,-74.00457286,New York,NY,,,,
40.69482412,-74.00140704,New York,NY,,,,
40.69482412,-73.99824121,Kings,NY,,,,
40.69482412,-73.99507538,Kings,NY,,,,
40.69482412,-73.99190955,Kings,NY,,,,
40.69482412,-73.98874372,Kings,NY,,,,
40.69482412,-73.98557789,Kings,NY,,,,
40.69482412,-73.98241206,Kings,NY,,,,
40.69482412,-73.97924623,Kings,NY,,,,
40.69482412,-73.9760804,Kings,NY,,,,
40.69482412,-73.97291457,Kings,NY,,,,
40.69482412,-73.96974874,Kings,NY,,,,
40.69482412,-73.96658291,Kings,NY,,,,
40.69482412,-73.96341709,Kings,NY,,,,
40.69482412,-73.96025126,Kings,NY,,,,
40.69482412,-73.95708543,Kings,NY,,,,
40.69482412,-73.9539196,Kings,NY,,,,
40.69482412,-73.95075377,Kings,NY,,,,
40.69482412,-73.94758794,Kings,NY,,,,
40.69482412,-73.94442211,Kings,NY,,,,
40.69482412,-73.94125628,Kings,NY,,,,
40.69482412,-73.93809045,Kings,NY,,,,
40.69482412,-73.93492462,Kings,NY,,,,
40.69482412,-73.93175879,Kings,NY,,,,
40.69482412,-73.92859296,Kings,NY,,,,
40.69482412,-73.92542714,Kings,NY,,,,
40.69482412,-73.92226131,Kings,NY,,,,
40.69482412,-73.91909548,Kings,NY,,,,
40.69482412,-73.91592965,Kings,NY,,,,
40.69482412,-73.91276382,Kings,NY,,,,
40.69482412,-73.90959799,Kings,NY,,,,
40.69482412,-73.90643216,Kings,NY,,,,
40.69482412,-73.90326633,Queens,NY,,,,
40.69482412,-73.9001005,Queens,NY,,,,
40.69482412,-73.89693467,Queens,NY,,,,
40.69482412,-73.89376884,Queens,NY,,,,
40.69482412,-73.89060302,Queens,NY,,,,
40.69482412,-73.88743719,Queens,NY,,,,
40.69482412,-73.88427136,Queens,NY,,,,
40.69482412,-73.88110553,Queens,NY,,,,
40.69482412,-73.8779397,Queens,NY,,,,
40.69482412,-73.87477387,Queens,NY,,,,
40.69482412,-73.87160804,Queens,NY,,,,
40.69482412,-73.86844221,Queens,NY,,,,
40.69482412,-73.86527638,Queens,NY,,,,
40.69482412,-73.86211055,Queens,NY,,,,
40.69482412,-73.85894472,Queens,NY,,,,
40.69482412,-73.85577889,Queens,NY,,,,
40.69482412,-73.85261307,Queens,NY,,,,
40.69482412,-73.84944724,Queens,NY,,,,
40.69482412,-73.84628141,Queens,NY,,,,
40.69482412,-73.84311558,Queens,NY,,,,
40.69482412,-73.83994975,Queens,NY,,,,
40.69482412,-73.83678392,Queens,NY,,,,
40.69482412,-73.83361809,Queens,NY,,,,
40.69482412,-73.83045226,Queens,NY,,,,
40.69482412,-73.82728643,Queens,NY,,,,
40.69482412,-73.8241206,Queens,NY,,,,
40.69482412,-73.82095477,Queens,NY,,,,
40.69482412,-73.81778894,Queens,NY,,,,
40.69482412,-73.81462312,Queens,NY,,,,
40.69482412,-73.81145729,Queens,NY,,,,
40.69482412,-73.80829146,Queens,NY,,,,
40.69482412,-73.80512563,Queens,NY,,,,
40.69482412,-73.8019598,Queens,NY,,,,
40.69482412,-73.79879397,Queens,NY,,,,
40.69482412,-73.79562814,Queens,NY,,,,
40.69482412,-73.79246231,Queens,NY,,,,
40.69482412,-73.78929648,Queens,NY,,,,
40.69482412,-73.78613065,Queens,NY,,,,
40.69482412,-73.78296482,Queens,NY,,,,
40.69482412,-73.779799,Queens,NY,,,,
40.69482412,-73.77663317,Queens,NY,,,,
40.69482412,-73.77346734,Queens,NY,,,,
40.69482412,-73.77030151,Queens,NY,,,,
40.69482412,-73.76713568,Queens,NY,,,,
40.69482412,-73.76396985,Queens,NY,,,,
40.69482412,-73.76080402,Queens,NY,,,,
40.69482412,-73.75763819,Queens,NY,,,,
40.69482412,-73.75447236,Queens,NY,,,,
40.69482412,-73.75130653,Queens,NY,,,,
40.69482412,-73.7481407,Queens,NY,,,,
40.69482412,-73.74497487,Queens,NY,,,,
40.69482412,-73.74180905,Queens,NY,,,,
40.69482412,-73.73864322,Queens,NY,,,,
40.69482412,-73.73547739,Queens,NY,,,,
40.69482412,-73.73231156,Queens,NY,,,,
40.69482412,-73.72914573,Queens,NY,,,,
40.69482412,-73.7259799,Nassau,NY,,,,
40.69482412,-73.72281407,Nassau,NY,,,,
40.69482412,-73.71964824,Nassau,NY,,,,
40.69482412,-73.71648241,Nassau,NY,,,,
40.69482412,-73.71331658,Nassau,NY,,,,
40.69482412,-73.71015075,Nassau,NY,,,,
40.69482412,-73.70698492,Nassau,NY,,,,
40.69482412,-73.7038191,Nassau,NY,,,,
40.69482412,-73.70065327,Nassau,NY,,,,
40.69482412,-73.69748744,Nassau,NY,,,,
40.69482412,-73.69432161,Nassau,NY,,,,
40.69482412,-73.69115578,Nassau,NY,,,,
40.69482412,-73.68798995,Nassau,NY,,,,
40.69482412,-73.68482412,Nassau,NY,,,,
40.69482412,-73.68165829,Nassau,NY,,,,
40.69482412,-73.67849246,Nassau,NY,,,,
40.69482412,-73.67532663,Nassau,NY,,,,
40.69482412,-73.6721608,Nassau,NY,,,,
40.69482412,-73.66899497,Nassau,NY,,,,
40.69482412,-73.66582915,Nassau,NY,,,,
40.69482412,-73.66266332,Nassau,NY,,,,
40.69482412,-73.65949749,Nassau,NY,,,,
40.69482412,-73.65633166,Nassau,NY,,,,
40.69482412,-73.65316583,Nassau,NY,,,,
40.69482412,-73.65,Nassau,NY,,,,
40.69708543,-74.28,Union,NJ,,,,
40.69708543,-74.27683417,Union,NJ,,,,
40.69708543,-74.27366834,Union,NJ,,,,
40.69708543,-74.27050251,Union,NJ,,,,
40.69708543,-74.26733668,Union,NJ,,,,
40.69708543,-74.26417085,Union,NJ,,,,
40.69708543,-74.26100503,Union,NJ,,,,
40.69708543,-74.2578392,Union,NJ,,,,
40.69708543,-74.25467337,Union,NJ,,,,
40.69708543,-74.25150754,Union,NJ,,,,
40.69708543,-74.24834171,Union,NJ,,,,
40.69708543,-74.24517588,Union,NJ,,,,
40.69708543,-74.24201005,Union,NJ,,,,
40.69708543,-74.23884422,Union,NJ,,,,
40.69708543,-74.23567839,Union,NJ,,,,
40.69708543,-74.23251256,Union,NJ,,,,
40.69708543,-74.22934673,Union,NJ,,,,
40.69708543,-74.2261809,Union,NJ,,,,
40.69708543,-74.22301508,Union,NJ,,,,
40.69708543,-74.21984925,Union,NJ,,,,
40.69708543,-74.21668342,Union,NJ,,,,
40.69708543,-74.21351759,Union,NJ,,,,
40.69708543,-74.21035176,Essex,NJ,,,,
40.69708543,-74.20718593,Essex,NJ,,,,
40.69708543,-74.2040201,Essex,NJ,,,,
40.69708543,-74.20085427,Essex,NJ,,,,
40.69708543,-74.19768844,Essex,NJ,,,,
40.69708543,-74.19452261,Essex,NJ,,,,
40.69708543,-74.19135678,Essex,NJ,,,,
40.69708543,-74.18819095,Essex,NJ,,,,
40.69708543,-74.18502513,Essex,NJ,,,,
40.69708543,-74.1818593,Essex,NJ,,,,
40.69708543,-74.17869347,Essex,NJ,,,,
40.69708543,-74.17552764,Essex,NJ,,,,
40.69708543,-74.17236181,Essex,NJ,,,,
40.69708543,-74.16919598,Essex,NJ,,,,
40.69708543,-74.16603015,Essex,NJ,,,,
40.69708543,-74.16286432,Essex,NJ,,,,
40.69708543,-74.15969849,Essex,NJ,,,,
40.69708543,-74.15653266,Essex,NJ,,,,
40.69708543,-74.15336683,Essex,NJ,,,,
40.69708543,-74.15020101,Essex,NJ,,,,
40.69708543,-74.14703518,Essex,NJ,,,,
40.69708543,-74.14386935,Essex,NJ,,,,
40.69708543,-74.14070352,Essex,NJ,,,,
40.69708543,-74.13753769,Essex,NJ,,,,
40.69708543,-74.13437186,Essex,NJ,,,,
40.69708543,-74.13120603,Essex,NJ,,,,
40.69708543,-74.1280402,Essex,NJ,,,,
40.69708543,-74.12487437,Essex,NJ,,,,
40.69708543,-74.12170854,Essex,NJ,,,,
40.69708543,-74.11854271,Essex,NJ,,,,
40.69708543,-74.11537688,Hudson,NJ,,,,
40.69708543,-74.11221106,Hudson,NJ,,,,
40.69708543,-74.10904523,Hudson,NJ,,,,
40.69708543,-74.1058794,Hudson,NJ,,,,
40.69708543,-74.10271357,Hudson,NJ,,,,
40.69708543,-74.09954774,Hudson,NJ,,,,
40.69708543,-74.09638191,Hudson,NJ,,,,
40.69708543,-74.09321608,Hudson,NJ,,,,
40.69708543,-74.09005025,Hudson,NJ,,,,
40.69708543,-74.08688442,Hudson,NJ,,,,
40.69708543,-74.08371859,Hudson,NJ,,,,
40.69708543,-74.08055276,Hudson,NJ,,,,
40.69708543,-74.07738693,Hudson,NJ,,,,
40.69708543,-74.07422111,Hudson,NJ,,,,
40.69708543,-74.07105528,Hudson,NJ,,,,
40.69708543,-74.06788945,Hudson,NJ,,,,
40.69708543,-74.06472362,Hudson,NJ,,,,
40.69708543,-74.06155779,Hudson,NJ,,,,
40.69708543,-74.05839196,Hudson,NJ,,,,
40.69708543,-74.05522613,Hudson,NJ,,,,
40.69708543,-74.0520603,Hudson,NJ,,,,
40.69708543,-74.04889447,Hudson,NJ,,,,
40.69708543,-74.04572864,Hudson,NJ,,,,
40.69708543,-74.04256281,Hudson,NJ,,,,
40.69708543,-74.03939698,Hudson,NJ,,,,
40.69708543,-74.03623116,Hudson,NJ,,,,
40.69708543,-74.03306533,Hudson,NJ,,,,
40.69708543,-74.0298995,Hudson,NJ,,,,
40.69708543,-74.02673367,New York,NY,,,,
40.69708543,-74.02356784,New York,NY,,,,
40.69708543,-74.02040201,New York,NY,,,,
40.69708543,-74.01723618,New York,NY,,,,
40.69708543,-74.01407035,New York,NY,,,,
40.69708543,-74.01090452,New York,NY,,,,
40.69708543,-74.00773869,New York,NY,,,,
40.69708543,-74.00457286,New York,NY,,,,
40.69708543,-74.00140704,New York,NY,,,,
40.69708543,-73.99824121,Kings,NY,,,,
40.69708543,-73.99507538,Kings,NY,,,,
40.69708543,-73.99190955,Kings,NY,,,,
40.69708543,-73.98874372,Kings,NY,,,,
40.69708543,-73.98557789,Kings,NY,,,,
40.69708543,-73.98241206,Kings,NY,,,,
40.69708543,-73.97924623,Kings,NY,,,,
40.69708543,-73.9760804,Kings,NY,,,,
40.69708543,-73.97291457,Kings,NY,,,,
40.69708543,-73.96974874,Kings,NY,,,,
40.69708543,-73.96658291,Kings,NY,,,,
40.69708543,-73.96341709,Kings,NY,,,,
40.69708543,-73.96025126,Kings,NY,,,,
40.69708543,-73.95708543,Kings,NY,,,,
40.69708543,-73.9539196,Kings,NY,,,,
40.69708543,-73.95075377,Kings,NY,,,,
40.69708543,-73.94758794,Kings,NY,,,,
40.69708543,-73.94442211,Kings,NY,,,,
40.69708543,-73.94125628,Kings,NY,,,,
40.69708543,-73.93809045,Kings,NY,,,,
40.69708543,-73.93492462,Kings,NY,,,,
40.69708543,-73.93175879,Kings,NY,,,,
40.69708543,-73.92859296,Kings,NY,,,,
40.69708543,-73.92542714,Kings,NY,,,,
40.69708543,-73.92226131,Kings,NY,,,,
40.69708543,-73.91909548,Kings,NY,,,,
40.69708543,-73.91592965,Kings,NY,,,,
40.69708543,-73.91276382,Kings,NY,,,,
40.69708543,-73.90959799,Kings,NY,,,,
40.69708543,-73.90643216,Queens,NY,,,,
40.69708543,-73.90326633,Queens,NY,,,,
40.69708543,-73.9001005,Queens,NY,,,,
40.69708543,-73.89693467,Queens,NY,,,,
40.69708543,-73.89376884,Queens,NY,,,,
40.69708543,-73.89060302,Queens,NY,,,,
40.69708543,-73.88743719,Queens,NY,,,,
40.69708543,-73.88427136,Queens,NY,,,,
40.69708543,-73.88110553,Queens,NY,,,,
40.69708543,-73.8779397,Queens,NY,,,,
40.69708543,-73.87477387,Queens,NY,,,,
40.69708543,-73.87160804,Queens,NY,,,,
40.69708543,-73.86844221,Queens,NY,,,,
40.69708543,-73.86527638,Queens,NY,,,,
40.69708543,-73.86211055,Queens,NY,,,,
40.69708543,-73.85894472,Queens,NY,,,,
40.69708543,-73.85577889,Queens,NY,,,,
40.69708543,-73.85261307,Queens,NY,,,,
40.69708543,-73.84944724,Queens,NY,,,,
40.69708543,-73.84628141,Queens,NY,,,,
40.69708543,-73.84311558,Queens,NY,,,,
40.69708543,-73.83994975,Queens,NY,,,,
40.69708543,-73.83678392,Queens,NY,,,,
40.69708543,-73.83361809,Queens,NY,,,,
40.69708543,-73.83045226,Queens,NY,,,,
40.69708543,-73.82728643,Queens,NY,,,,
40.69708543,-73.8241206,Queens,NY,,,,
40.69708543,-73.82095477,Queens,NY,,,,
40.69708543,-73.81778894,Queens,NY,,,,
40.69708543,-73.81462312,Queens,NY,,,,
40.69708543,-73.81145729,Queens,NY,,,,
40.69708543,-73.80829146,Queens,NY,,,,
40.69708543,-73.80512563,Queens,NY,,,,
40.69708543,-73.8019598,Queens,NY,,,,
40.69708543,-73.79879397,Queens,NY,,,,
40.69708543,-73.79562814,Queens,NY,,,,
40.69708543,-73.79246231,Queens,NY,,,,
40.69708543,-73.78929648,Queens,NY,,,,
40.69708543,-73.78613065,Queens,NY,,,,
40.69708543,-73.78296482,Queens,NY,,,,
40.69708543,-73.779799,Queens,NY,,,,
40.69708543,-73.77663317,Queens,NY,,,,
40.69708543,-73.77346734,Queens,NY,,,,
40.69708543,-73.77030151,Queens,NY,,,,
40.69708543,-73.76713568,Queens,NY,,,,
40.69708543,-73.76396985,Queens,NY,,,,
40.69708543,-73.76080402,Queens,NY,,,,
40.69708543,-73.75763819,Queens,NY,,,,
40.69708543,-73.75447236,Queens,NY,,,,
40.69708543,-73.75130653,Queens,NY,,,,
40.69708543,-73.7481407,Queens,NY,,,,
40.69708543,-73.74497487,Queens,NY,,,,
40.69708543,-73.74180905,Queens,NY,,,,
40.69708543,-73.73864322,Queens,NY,,,,
40.69708543,-73.73547739,Queens,NY,,,,
40.69708543,-73.73231156,Queens,NY,,,,
40.69708543,-73.72914573,Queens,NY,,,,
40.69708543,-73.7259799,Nassau,NY,,,,
40.69708543,-73.72281407,Nassau,NY,,,,
40.69708543,-73.71964824,Nassau,NY,,,,
40.69708543,-73.71648241,Nassau,NY,,,,
40.69708543,-73.71331658,Nassau,NY,,,,
40.69708543,-73.71015075,Nassau,NY,,,,
40.69708543,-73.70698492,Nassau,NY,,,,
40.69708543,-73.7038191,Nassau,NY,,,,
40.69708543,-73.70065327,Nassau,NY,,,,
40.69708543,-73.69748744,Nassau,NY,,,,
40.69708543,-73.69432161,Nassau,NY,,,,
40.69708543,-73.69115578,Nassau,NY,,,,
40.69708543,-73.68798995,Nassau,NY,,,,
40.69708543,-73.68482412,Nassau,NY,,,,
40.69708543,-73.68165829,Nassau,NY,,,,
40.69708543,-73.67849246,Nassau,NY,,,,
40.69708543,-73.67532663,Nassau,NY,,,,
40.69708543,-73.6721608,Nassau,NY,,,,
40.69708543,-73.66899497,Nassau,NY,,,,
40.69708543,-73.66582915,Nassau,NY,,,,
40.69708543,-73.66266332,Nassau,NY,,,,
40.69708543,-73.65949749,Nassau,NY,,,,
40.69708543,-73.65633166,Nassau,NY,,,,
40.69708543,-73.65316583,Nassau,NY,,,,
40.69708543,-73.65,Nassau,NY,,,,
40.69934673,-74.28,Union,NJ,,,,
40.69934673,-74.27683417,Union,NJ,,,,
40.69934673,-74.27366834,Union,NJ,,,,
40.69934673,-74.27050251,Union,NJ,,,,
40.69934673,-74.26733668,Union,NJ,,,,
40.69934673,-74.26417085,Union,NJ,,,,
40.69934673,-74.26100503,Union,NJ,,,,
40.69934673,-74.2578392,Union,NJ,,,,
40.69934673,-74.25467337,Union,NJ,,,,
40.69934673,-74.25150754,Union,NJ,,,,
40.69934673,-74.24834171,Union,NJ,,,,
40.69934673,-74.24517588,Union,NJ,,,,
40.69934673,-74.24201005,Union,NJ,,,,
40.69934673,-74.23884422,Union,NJ,,,,
40.69934673,-74.23567839,Union,NJ,,,,
40.69934673,-74.23251256,Union,NJ,,,,
40.69934673,-74.22934673,Union,NJ,,,,
40.69934673,-74.2261809,Union,NJ,,,,
40.69934673,-74.22301508,Union,NJ,,,,
40.69934673,-74.21984925,Union,NJ,,,,
40.69934673,-74.21668342,Union,NJ,,,,
40.69934673,-74.21351759,Union,NJ,,,,
40.69934673,-74.21035176,Essex,NJ,,,,
40.69934673,-74.20718593,Essex,NJ,,,,
40.69934673,-74.2040201,Essex,NJ,,,,
40.69934673,-74.20085427,Essex,NJ,,,,
40.69934673,-74.19768844,Essex,NJ,,,,
40.69934673,-74.19452261,Essex,NJ,,,,
40.69934673,-74.19135678,Essex,NJ,,,,
40.69934673,-74.18819095,Essex,NJ,,,,
40.69934673,-74.18502513,Essex,NJ,,,,
40.69934673,-74.1818593,Essex,NJ,,,,
40.69934673,-74.17869347,Essex,NJ,,,,
40.69934673,-74.17552764,Essex,NJ,,,,
40.69934673,-74.17236181,Essex,NJ,,,,
40.69934673,-74.16919598,Essex,NJ,,,,
40.69934673,-74.16603015,Essex,NJ,,,,
40.69934673,-74.16286432,Essex,NJ,,,,
40.69934673,-74.15969849,Essex,NJ,,,,
40.69934673,-74.15653266,Essex,NJ,,,,
40.69934673,-74.15336683,Essex,NJ,,,,
40.69934673,-74.15020101,Essex,NJ,,,,
40.69934673,-74.14703518,Essex,NJ,,,,
40.69934673,-74.14386935,Essex,NJ,,,,
40.69934673,-74.14070352,Essex,NJ,,,,
40.69934673,-74.13753769,Essex,NJ,,,,
40.69934673,-74.13437186,Essex,NJ,,,,
40.69934673,-74.13120603,Essex,NJ,,,,
40.69934673,-74.1280402,Essex,NJ,,,,
40.69934673,-74.12487437,Essex,NJ,,,,
40.69934673,-74.12170854,Essex,NJ,,,,
40.69934673,-74.11854271,Essex,NJ,,,,
40.69934673,-74.11537688,Hudson,NJ,,,,
40.69934673,-74.11221106,Hudson,NJ,,,,
40.69934673,-74.10904523,Hudson,NJ,,,,
40.69934673,-74.1058794,Hudson,NJ,,,,
40.69934673,-74.10271357,Hudson,NJ,,,,
40.69934673,-74.09954774,Hudson,NJ,,,,
40.69934673,-74.09638191,Hudson,NJ,,,,
40.69934673,-74.09321608,Hudson,NJ,,,,
40.69934673,-74.09005025,Hudson,NJ,,,,
40.69934673,-74.08688442,Hudson,NJ,,,,
40.69934673,-74.08371859,Hudson,NJ,,,,
40.69934673,-74.08055276,Hudson,NJ,,,,
40.69934673,-74.07738693,Hudson,NJ,,,,
40.69934673,-74.07422111,Hudson,NJ,,,,
40.69934673,-74.07105528,Hudson,NJ,,,,
40.69934673,-74.06788945,Hudson,NJ,,,,
40.69934673,-74.06472362,Hudson,NJ,,,,
40.69934673,-74.06155779,Hudson,NJ,,,,
40.69934673,-74.05839196,Hudson,NJ,,,,
40.69934673,-74.05522613,Hudson,NJ,,,,
40.69934673,-74.0520603,Hudson,NJ,,,,
40.69934673,-74.04889447,Hudson,NJ,,,,
40.69934673,-74.04572864,Hudson,NJ,,,,
40.69934673,-74.04256281,Hudson,NJ,,,,
40.69934673,-74.03939698,New York,NY,,,,
40.69934673,-74.03623116,Hudson,NJ,,,,
40.69934673,-74.03306533,Hudson,NJ,,,,
40.69934673,-74.0298995,Hudson,NJ,,,,
40.69934673,-74.02673367,Hudson,NJ,,,,
40.69934673,-74.02356784,New York,NY,,,,
40.69934673,-74.02040201,New York,NY,,,,
40.69934673,-74.01723618,New York,NY,,,,
40.69934673,-74.01407035,New York,NY,,,,
40.69934673,-74.01090452,New York,NY,,,,
40.69934673,-74.00773869,New York,NY,,,,
40.69934673,-74.00457286,New York,NY,,,,
40.69934673,-74.00140704,New York,NY,,,,
40.69934673,-73.99824121,New York,NY,,,,
40.69934673,-73.99507538,Kings,NY,,,,
40.69934673,-73.99190955,Kings,NY,,,,
40.69934673,-73.98874372,Kings,NY,,,,
40.69934673,-73.98557789,Kings,NY,,,,
40.69934673,-73.98241206,Kings,NY,,,,
40.69934673,-73.97924623,Kings,NY,,,,
40.69934673,-73.9760804,Kings,NY,,,,
40.69934673,-73.97291457,Kings,NY,,,,
40.69934673,-73.96974874,Kings,NY,,,,
40.69934673,-73.96658291,Kings,NY,,,,
40.69934673,-73.96341709,Kings,NY,,,,
40.69934673,-73.96025126,Kings,NY,,,,
40.69934673,-73.95708543,Kings,NY,,,,
40.69934673,-73.9539196,Kings,NY,,,,
40.69934673,-73.95075377,Kings,NY,,,,
40.69934673,-73.94758794,Kings,NY,,,,
40.69934673,-73.94442211,Kings,NY,,,,
40.69934673,-73.94125628,Kings,NY,,,,
40.69934673,-73.93809045,Kings,NY,,,,
40.69934673,-73.93492462,Kings,NY,,,,
40.69934673,-73.93175879,Kings,NY,,,,
40.69934673,-73.92859296,Kings,NY,,,,
40.69934673,-73.92542714,Kings,NY,,,,
40.69934673,-73.92226131,Kings,NY,,,,
40.69934673,-73.91909548,Kings,NY,,,,
40.69934673,-73.91592965,Kings,NY,,,,
40.69934673,-73.91276382,Kings,NY,,,,
40.69934673,-73.90959799,Queens,NY,,,,
40.69934673,-73.90643216,Queens,NY,,,,
40.69934673,-73.90326633,Queens,NY,,,,
40.69934673,-73.9001005,Queens,NY,,,,
40.69934673,-73.89693467,Queens,NY,,,,
40.69934673,-73.89376884,Queens,NY,,,,
40.69934673,-73.89060302,Queens,NY,,,,
40.69934673,-73.88743719,Queens,NY,,,,
40.69934673,-73.88427136,Queens,NY,,,,
40.69934673,-73.88110553,Queens,NY,,,,
40.69934673,-73.8779397,Queens,NY,,,,
40.69934673,-73.87477387,Queens,NY,,,,
40.69934673,-73.87160804,Queens,NY,,,,
40.69934673,-73.86844221,Queens,NY,,,,
40.69934673,-73.86527638,Queens,NY,,,,
40.69934673,-73.86211055,Queens,NY,,,,
40.69934673,-73.85894472,Queens,NY,,,,
40.69934673,-73.85577889,Queens,NY,,,,
40.69934673,-73.85261307,Queens,NY,,,,
40.69934673,-73.84944724,Queens,NY,,,,
40.69934673,-73.84628141,Queens,NY,,,,
40.69934673,-73.84311558,Queens,NY,,,,
40.69934673,-73.83994975,Queens,NY,,,,
40.69934673,-73.83678392,Queens,NY,,,,
40.69934673,-73.83361809,Queens,NY,,,,
40.69934673,-73.83045226,Queens,NY,,,,
40.69934673,-73.82728643,Queens,NY,,,,
40.69934673,-73.8241206,Queens,NY,,,,
40.69934673,-73.82095477,Queens,NY,,,,
40.69934673,-73.81778894,Queens,NY,,,,
40.69934673,-73.81462312,Queens,NY,,,,
40.69934673,-73.81145729,Queens,NY,,,,
40.69934673,-73.80829146,Queens,NY,,,,
40.69934673,-73.80512563,Queens,NY,,,,
40.69934673,-73.8019598,Queens,NY,,,,
40.69934673,-73.79879397,Queens,NY,,,,
40.69934673,-73.79562814,Queens,NY,,,,
40.69934673,-73.79246231,Queens,NY,,,,
40.69934673,-73.78929648,Queens,NY,,,,
40.69934673,-73.78613065,Queens,NY,,,,
40.69934673,-73.78296482,Queens,NY,,,,
40.69934673,-73.779799,Queens,NY,,,,
40.69934673,-73.77663317,Queens,NY,,,,
40.69934673,-73.77346734,Queens,NY,,,,
40.69934673,-73.77030151,Queens,NY,,,,
40.69934673,-73.76713568,Queens,NY,,,,
40.69934673,-73.76396985,Queens,NY,,,,
40.69934673,-73.76080402,Queens,NY,,,,
40.69934673,-73.75763819,Queens,NY,,,,
40.69934673,-73.75447236,Queens,NY,,,,
40.69934673,-73.75130653,Queens,NY,,,,
40.69934673,-73.7481407,Queens,NY,,,,
40.69934673,-73.74497487,Queens,NY,,,,
40.69934673,-73.74180905,Queens,NY,,,,
40.69934673,-73.73864322,Queens,NY,,,,
40.69934673,-73.73547739,Queens,NY,,,,
40.69934673,-73.73231156,Queens,NY,,,,
40.69934673,-73.72914573,Queens,NY,,,,
40.69934673,-73.7259799,Queens,NY,,,,
40.69934673,-73.72281407,Nassau,NY,,,,
40.69934673,-73.71964824,Nassau,NY,,,,
40.69934673,-73.71648241,Nassau,NY,,,,
40.69934673,-73.71331658,Nassau,NY,,,,
40.69934673,-73.71015075,Nassau,NY,,,,
40.69934673,-73.70698492,Nassau,NY,,,,
40.69934673,-73.7038191,Nassau,NY,,,,
40.69934673,-73.70065327,Nassau,NY,,,,
40.69934673,-73.69748744,Nassau,NY,,,,
40.69934673,-73.69432161,Nassau,NY,,,,
40.69934673,-73.69115578,Nassau,NY,,,,
40.69934673,-73.68798995,Nassau,NY,,,,
40.69934673,-73.68482412,Nassau,NY,,,,
40.69934673,-73.68165829,Nassau,NY,,,,
40.69934673,-73.67849246,Nassau,NY,,,,
40.69934673,-73.67532663,Nassau,NY,,,,
40.69934673,-73.6721608,Nassau,NY,,,,
40.69934673,-73.66899497,Nassau,NY,,,,
40.69934673,-73.66582915,Nassau,NY,,,,
40.69934673,-73.66266332,Nassau,NY,,,,
40.69934673,-73.65949749,Nassau,NY,,,,
40.69934673,-73.65633166,Nassau,NY,,,,
40.69934673,-73.65316583,Nassau,NY,,,,
40.69934673,-73.65,Nassau,NY,,,,
40.70160804,-74.28,Union,NJ,,,,
40.70160804,-74.27683417,Union,NJ,,,,
40.70160804,-74.27366834,Union,NJ,,,,
40.70160804,-74.27050251,Union,NJ,sale_price_sqr_foot,year,housing_units,gross_rent
40.70160804,-74.26733668,Union,NJ,291.1829455,2010,372560,1239
40.70160804,-74.26417085,Union,NJ,267.9325827,2010,372560,1239
40.70160804,-74.26100503,Union,NJ,170.0986654,2010,372560,1239
40.70160804,-74.2578392,Union,NJ,347.3949194,2010,372560,1239
40.70160804,-74.25467337,Union,NJ,319.0276226,2010,372560,1239
40.70160804,-74.25150754,Union,NJ,418.1724927,2010,372560,1239
40.70160804,-74.24834171,Union,NJ,369.359338,2010,372560,1239
40.70160804,-74.24517588,Union,NJ,569.3799679,2010,372560,1239
40.70160804,-74.24201005,Union,NJ,165.6457301,2010,372560,1239
40.70160804,-74.23884422,Union,NJ,456.9308222,2010,372560,1239
40.70160804,-74.23567839,Union,NJ,241.8045521,2010,372560,1239
40.70160804,-74.23251256,Union,NJ,403.1183126,2010,372560,1239
40.70160804,-74.22934673,Union,NJ,364.9283357,2010,372560,1239
40.70160804,-74.2261809,Union,NJ,401.7499666,2010,372560,1239
40.70160804,-74.22301508,Union,NJ,162.82121,2010,372560,1239
40.70160804,-74.21984925,Union,NJ,209.0493266,2010,372560,1239
40.70160804,-74.21668342,Union,NJ,715.5864381,2010,372560,1239
40.70160804,-74.21351759,Essex,NJ,551.8011188,2010,372560,1239
40.70160804,-74.21035176,Essex,NJ,254.4737791,2010,372560,1239
40.70160804,-74.20718593,Essex,NJ,272.2849796,2010,372560,1239
40.70160804,-74.2040201,Essex,NJ,170.6249199,2010,372560,1239
40.70160804,-74.20085427,Essex,NJ,275.0566856,2010,372560,1239
40.70160804,-74.19768844,Essex,NJ,238.3500204,2010,372560,1239
40.70160804,-74.19452261,Essex,NJ,199.7020038,2010,372560,1239
40.70160804,-74.19135678,Essex,NJ,285.8223585,2010,372560,1239
